service_id,dim_call_service_id,dim_language_id,dim_client_id
955,EPSI_CTR_eng_Analyst_IN1AH,English,Epsilon
955,WSP__IRL_Eng_Gold_IN1,English,Worldspan_Bucharest
956,EPSI_CTR_eng_NoRecord_IN1AH,English,Epsilon
956,WSP__IRL_Eng_NoCode_IN1,English,Worldspan_Bucharest
957,SGWS_CTR_LNG_None_M31,Undefined,SGWS
957,WSP__IRL_Eng_Platinum_IN1,English,Worldspan_Bucharest
958,SGWS_CTR_LNG_None_IN1,Undefined,SGWS
958,WSP__IRL_Eng_Silver_IN1,English,Worldspan_Bucharest
959,SGWS_CTR_LNG_None_OUT,Undefined,SGWS
959,WSP__CHE_Eng_Bronze_IN1,English,Worldspan_Bucharest
960,LABC_CTR_Eng_IMHunt_M31,English,LabCorp
960,WSP__CHE_Eng_Gold_IN1,English,Worldspan_Bucharest
961,WSP__CHE_Eng_NoCode_IN1,English,Worldspan_Bucharest
962,WSP__CHE_Eng_Platinum_IN1,English,Worldspan_Bucharest
963,VERI_CTR_Eng_None_ASBR,English,Veridium
963,WSP__CHE_Eng_Silver_IN1,English,Worldspan_Bucharest
964,VERI_CTR_Lng_None_Out,Undefined,Veridium
964,WSP__SGP_Eng_Bronze_IN1,English,Worldspan_Bucharest
965,FCAU_CTR_Lng_None_M31,Undefined,FCA
965,WSP__SGP_Eng_Gold_IN1,English,Worldspan_Bucharest
966,FCAU_CTR_Lng_None_Out,Undefined,FCA
966,WSP__SGP_Eng_NoCode_IN1,English,Worldspan_Bucharest
967,FCAU_CTR_Eng_None_IN1,English,FCA
967,WSP__SGP_Eng_Platinum_IN1,English,Worldspan_Bucharest
968,FCAU_CTR_Eng_None_IN1AH,English,FCA
968,WSP__SGP_Eng_Silver_IN1,English,Worldspan_Bucharest
969,WSP__GBR_Eng_Bronze_IN1,English,Worldspan_Bucharest
970,WSP__GBR_Eng_Gold_IN1,English,Worldspan_Bucharest
971,ALCH_AUS_eng_None_M31,English,Alcoa_HR
971,WSP__GBR_Eng_NoCode_IN1,English,Worldspan_Bucharest
972,WSP__GBR_Eng_Platinum_IN1,English,Worldspan_Bucharest
973,WSP__GBR_Eng_Silver_IN1,English,Worldspan_Bucharest
974,ALCH_AUS_eng_None_IN1,English,Alcoa_HR
974,ALCH_CTR_Lng_None_Out,Undefined,Alcoa_HR
974,WSP__USA_Eng_Bronze_IN1,English,Worldspan_Bucharest
975,WSP__USA_Eng_Gold_IN1,English,Worldspan_Bucharest
976,WSP__USA_Eng_NoCode_IN1,English,Worldspan_Bucharest
977,AMCR_CTR_por_EngAH_IN1,Portuguese,Amcor
977,WSP__USA_Eng_Platinum_IN1,English,Worldspan_Bucharest
978,WSP__USA_Eng_Silver_IN1,English,Worldspan_Bucharest
979,WSP__USA_Eng_AA_IN1,English,Worldspan_Bucharest
980,AMCR_CTR_por_EngAHTrans_IN1,Portuguese,Amcor
981,AMCR_CTR_spa_EngAH_IN1,Spanish,Amcor
984,AMCR_CTR_spa_EngAHTrans_IN1,Spanish,Amcor
984,WSP__USA_Eng_Secure_IN1,English,Worldspan_Bucharest
988,FRRO_CTR_eng_None_IN1,English,Ferro
988,NVLS_CTR_eng_None_IN1,English,Novelis
989,WSP__CTR_Eng_SEGM_IN1AH,English,Worldspan_Bucharest
990,FRRO_CTR_spa_None_IN1,Spanish,Ferro
992,FRRO_CTR_ger_None_IN1,German,Ferro
992,NVLS_CTR_eng_VIP_IN1,English,Novelis
994,FRRO_CTR_ger_NoRecord_IN1,German,Ferro
995,CRFH_IND_hin_None_IN1,Hindi,CRF_Health
995,WSP__CTR_Eng_SILBET_IN1,English,Worldspan_Bucharest
996,FRRO_CTR_ita_None_IN1,Italian,Ferro
998,FRRO_CTR_ita_NoRecord_IN1,Italian,Ferro
998,WSP__USA_Eng_Elite_IN1,English,Worldspan_Bucharest
1000,FRRO_CTR_fre_None_IN1,French,Ferro
1000,Gali_GBR_Eng_SEGM_M31,English,Galileo_Bucharest
1001,NVLS_CTR_Lng_None_Out,Undefined,Novelis
1002,FRRO_CTR_fre_NoRecord_IN1,French,Ferro
1002,NVLS_CTR_Lng_None_M31,Undefined,Novelis
1002,WSP__BEL_Eng_SEGM_M31,English,Worldspan_Bucharest
1003,WSP__CAN_Lng_SEGM_M31,Undefined,Worldspan_Bucharest
1004,FRRO_CTR_por_None_IN1,Portuguese,Ferro
1005,WSP__IRL_Eng_SEGM_M31,English,Worldspan_Bucharest
1006,FRRO_CTR_por_NoRecord_IN1,Portuguese,Ferro
1006,WSP__SGP_Eng_SEGM_M31,English,Worldspan_Bucharest
1007,WSP__GBR_Eng_SEGM_M31,English,Worldspan_Bucharest
1008,WSP__USA_Eng_SEGM_M31,English,Worldspan_Bucharest
1009,WSP__USA_Eng_AA_M31,English,Worldspan_Bucharest
1010,WSP__USA_Eng_Secure_M31,English,Worldspan_Bucharest
1011,FRRO_CTR_eng_None_IN1AH,English,Ferro
1013,FRRO_CTR_spa_None_IN1AH,Spanish,Ferro
1015,FRRO_CTR_ger_None_IN1AH,German,Ferro
1015,Gali_GBR_Eng_NoCode_M31,English,Galileo_Bucharest
1016,Gali_GBR_Eng_Bronze_M31,English,Galileo_Bucharest
1016,NVLS_CTR_cmn_None_IN1,Chinese Mandarin,Novelis
1017,FRRO_CTR_ger_NoRecord_IN1AH,German,Ferro
1017,Gali_GBR_Eng_Silver_M31,English,Galileo_Bucharest
1018,Gali_GBR_Eng_Gold_M31,English,Galileo_Bucharest
1019,FRRO_CTR_ita_None_IN1AH,Italian,Ferro
1019,FRRO_CTR_jpn_None_IN1,Japanese,Ferro
1019,Gali_GBR_Eng_Platinum_M31,English,Galileo_Bucharest
1019,NVLS_CTR_fre_None_IN1,French,Novelis
1020,BCGA_CTR_Eng_Chat_AWD,English,BCGA
1020,Gali_IRL_Eng_NoCode_M31,English,Galileo_Bucharest
1020,NVLS_CTR_ger_None_IN1,German,Novelis
1021,CRFH_IND_hin_None_M31,Hindi,CRF_Health
1021,FRRO_CTR_ind_None_IN1,Indonesian,Ferro
1021,FRRO_CTR_ita_NoRecord_IN1AH,Italian,Ferro
1021,FRRO_CTR_Lng_None_M31,Undefined,Ferro
1021,Gali_IRL_Eng_Bronze_M31,English,Galileo_Bucharest
1021,NVLS_CTR_eng_NoRecord_IN1,English,Novelis
1022,Gali_IRL_Eng_Silver_M31,English,Galileo_Bucharest
1023,FRRO_CTR_fre_None_IN1AH,French,Ferro
1023,Gali_IRL_Eng_Gold_M31,English,Galileo_Bucharest
1023,NVLS_CTR_eng_VIPNoRecord_IN1,English,Novelis
1024,Gali_IRL_Eng_Platinum_M31,English,Galileo_Bucharest
1025,FRRO_CTR_cmn_None_IN1,Chinese Mandarin,Ferro
1025,FRRO_CTR_fre_NoRecord_IN1AH,French,Ferro
1025,NVLS_CTR_cmn_NoRecord_IN1,Chinese Mandarin,Novelis
1025,NVLS_CTR_ita_None_IN1,Italian,Novelis
1025,NVLS_CTR_por_None_IN1,Portuguese,Novelis
1027,ENET_GBR_Eng_None_M31,English,eNett
1027,FRRO_CTR_por_None_IN1AH,Portuguese,Ferro
1028,WSP__CTR_Eng_SEGM_IN2OVFre,English,Worldspan_Bucharest
1029,FRRO_CTR_por_NoRecord_IN1AH,Portuguese,Ferro
1029,NVLS_CTR_fre_NoRecord_IN1,French,Novelis
1029,NVLS_CTR_kor_None_IN1,Korean,Novelis
1029,WSP__CTR_Eng_SEGM_IN2OVPol,English,Worldspan_Bucharest
1030,NVLS_CTR_ger_NoRecord_IN1,German,Novelis
1030,WSP__CTR_Eng_SEGM_IN2OVGre,English,Worldspan_Bucharest
1031,WSP__GBR_Eng_SP_IN1,English,Worldspan_Bucharest
1032,WSP__IRL_Eng_SP_IN1,English,Worldspan_Bucharest
1033,WSP__USA_Eng_SP_IN1,English,Worldspan_Bucharest
1034,FRRO_CTR_jpn_None_IN1AH,Japanese,Ferro
1034,FRRO_CTR_Lng_None_Out,Undefined,Ferro
1034,NVLS_CTR_ita_NoRecord_IN1,Italian,Novelis
1034,WSP__GBR_Eng_Supliers_IN1,English,Worldspan_Bucharest
1035,NVLS_CTR_por_NoRecord_IN1,Portuguese,Novelis
1035,WSP__IRL_Eng_Supliers_IN1,English,Worldspan_Bucharest
1036,FRRO_CTR_ind_None_IN1AH,Indonesian,Ferro
1036,WSP__USA_Eng_Supliers_IN1,English,Worldspan_Bucharest
1038,NVLS_CTR_kor_NoRecord_IN1,Korean,Novelis
1039,FRRO_CTR_cmn_None_IN1AH,Chinese Mandarin,Ferro
1040,ACST_CTR_eng_ES400_IN1,English,Acosta_ServiceDesk
1040,WSP__GBR_Eng_SILBET_IN1,English,Worldspan_Bucharest
1041,WSP__IRL_Eng_SILBET_IN1,English,Worldspan_Bucharest
1042,WSP__USA_Eng_SILBET_IN1,English,Worldspan_Bucharest
1043,WSP__CAN_Fre_NoCode_M32,French,Worldspan_Bucharest
1044,WSP__CAN_Fre_Bronze_M32,French,Worldspan_Bucharest
1045,WSP__CAN_Fre_Silver_M32,French,Worldspan_Bucharest
1046,WSP__CAN_Fre_Gold_M32,French,Worldspan_Bucharest
1047,WSP__CAN_Fre_Platinum_M32,French,Worldspan_Bucharest
1048,Gali_IRL_Eng_SEGM_M31,English,Galileo_Bucharest
1049,Gali_GBR_Eng_APF_M31,English,Galileo_Bucharest
1050,Gali_IRL_Eng_APF_M31,English,Galileo_Bucharest
1051,ARIS_CTR_Eng_SFLDTransfer_IN1,English,ArisGlobal
1052,CAMB_CTR_Eng_None_IN1,English,Cambridge_Cognition
1053,CAMB_CTR_Fre_None_IN1,French,Cambridge_Cognition
1054,CAMB_CTR_Fre_None_IN2,French,Cambridge_Cognition
1055,CAMB_CTR_Ger_None_IN1,German,Cambridge_Cognition
1056,CAMB_CTR_Ger_None_IN2,German,Cambridge_Cognition
1057,CAMB_CTR_Ita_None_IN1,Italian,Cambridge_Cognition
1058,CAMB_CTR_Ita_None_IN2,Italian,Cambridge_Cognition
1060,CAMB_CTR_Spa_None_IN1,Spanish,Cambridge_Cognition
1061,CAMB_CTR_Spa_None_IN2,Spanish,Cambridge_Cognition
1062,CAMB_CTR_Rus_None_IN1,Russian,Cambridge_Cognition
1063,CAMB_CTR_Rus_None_IN2,Russian,Cambridge_Cognition
1064,CAMB_CTR_Eng_None_IN2OVFre,English,Cambridge_Cognition
1065,CAMB_CTR_Eng_None_IN2OVGer,English,Cambridge_Cognition
1066,CAMB_CTR_Eng_None_IN2OVIta,English,Cambridge_Cognition
1067,CAMB_CTR_Eng_None_IN2OVRus,English,Cambridge_Cognition
1068,CAMB_CTR_Eng_None_IN2OVSpa,English,Cambridge_Cognition
1071,CAMB_CTR_Fre_None_M32,French,Cambridge_Cognition
1073,CAMB_CTR_Ger_None_M32,German,Cambridge_Cognition
1075,CAMB_CTR_Ita_None_M32,Italian,Cambridge_Cognition
1076,BRFN_CTR_Lng_LL_M31,Undefined,Brown_Forman
1077,CAMB_CTR_Rus_None_M32,Russian,Cambridge_Cognition
1079,CAMB_CTR_Spa_None_M32,Spanish,Cambridge_Cognition
1080,COVN_CTR_jpn_None_IN1,Japanese,Covance
1080,WSP__CTR_Eng_SEGM_IN2OVHeb,English,Worldspan_Bucharest
1082,COVN_CTR_jpn_NoRecord_IN1,Japanese,Covance
1084,COVN_CTR_jpn_VIP_IN1,Japanese,Covance
1086,COVN_CTR_jpn_VIPNoRecord_IN1,Japanese,Covance
1090,BCGA_CTR_eng_APAC_IN1,English,BCGA
1104,CRFH_CTR_Eng_None_IN1,English,CRF_Health
1105,CRFH_CTR_Ger_None_IN1,German,CRF_Health
1106,CRFH_CTR_Ger_None_IN2,German,CRF_Health
1108,CRFH_CTR_Fre_None_IN1,French,CRF_Health
1111,CRFH_CTR_Fre_None_IN2,French,CRF_Health
1116,CRFH_ROU_Rum_None_IN1,Romanian,CRF_Health
1117,CRFH_CTR_eng_TRNG_IN1,English,CRF_Health
1121,CRFH_ROU_Rum_None_IN2,Romanian,CRF_Health
1126,CRFH_CTR_Spa_None_IN1,Spanish,CRF_Health
1128,CRFH_CTR_Spa_None_IN2,Spanish,CRF_Health
1129,CRFH_CTR_Ita_None_IN1,Italian,CRF_Health
1130,CRFH_CTR_Ita_None_IN2,Italian,CRF_Health
1131,CRFH_CTR_Rus_None_IN1,Russian,CRF_Health
1132,CRFH_CTR_Rus_None_IN2,Russian,CRF_Health
1133,CRFH_CTR_Por_None_IN1,Portuguese,CRF_Health
1134,CRFH_CTR_Por_None_IN2,Portuguese,CRF_Health
1139,CRFH_CZE_Cze_None_IN1,Czech,CRF_Health
1143,RT_1_CTR_eng_ReturnCall_M31,English,Route_One
1145,RT_1_CTR_fre_ReturnCall_M31,French,Route_One
1149,CRFH_SWE_Eng_None_IN1,English,CRF_Health
1152,CRFH_CTR_Fin_None_IN1,Finnish,CRF_Health
1153,CRFH_CTR_Fin_None_IN2,Finnish,CRF_Health
1154,CRFH_POL_Pol_None_IN1,Polish,CRF_Health
1155,CRFH_POL_Pol_None_IN2,Polish,CRF_Health
1156,CRFH_CTR_Dut_None_IN1,Dutch,CRF_Health
1157,CRFH_CTR_Dut_None_IN2,Dutch,CRF_Health
1160,CEC__CTR_eng_CSD_M31,English,CEC
1160,SAVE_CTR_eng_None_IN1,English,sanofi_aventis
1161,SAVE_CTR_Fre_None_IN1,French,sanofi_aventis
1162,CEC__CTR_eng_CSD_IN1,English,CEC
1163,SAVE_CTR_Ger_None_IN1,German,sanofi_aventis
1166,SAVE_CTR_Ita_None_IN1,Italian,sanofi_aventis
1168,SAVE_CTR_Por_None_IN1,Portuguese,sanofi_aventis
1170,SAVE_CTR_Rum_None_IN1,Romanian,sanofi_aventis
1174,SAVE_CTR_Spa_None_IN1,Spanish,sanofi_aventis
1180,SAVE_CTR_Fin_None_IN1,Finnish,sanofi_aventis
1200,SAVE_CTR_Fre_None_M32,French,sanofi_aventis
1202,SAVE_CTR_Ger_None_M32,German,sanofi_aventis
1204,SAVE_CTR_Ita_None_M32,Italian,sanofi_aventis
1206,SAVE_CTR_Por_None_M32,Portuguese,sanofi_aventis
1208,SAVE_CTR_Rum_None_M32,Romanian,sanofi_aventis
1212,SAVE_CTR_Spa_None_M32,Spanish,sanofi_aventis
1213,SAVE_BRA_Lng_None_M31,Undefined,sanofi_aventis
1214,SAVE_BRA_Por_None_M32,Portuguese,sanofi_aventis
1220,SAVE_CTR_Fin_None_M32,Finnish,sanofi_aventis
1234,HURN_CTR_Lng_None_M31,Undefined,Huron_Consulting_Group
1236,HURN_CTR_Eng_None_IN1,English,Huron_Consulting_Group
1238,HURN_CTR_Eng_VIP_IN1,English,Huron_Consulting_Group
1243,MEDI_CTR_Eng_None_OUT,English,Medidata
1279,CLS__CTR_Eng_DRP_M31,English,CLS_ServiceDesk
1281,CLS__CTR_Eng_DRP_IN1,English,CLS_ServiceDesk
1284,MEDI_CTR_Lng_none_M31,Undefined,Medidata
1297,SPAS_CTR_Eng_None_IN1,English,Sanofi_Pasteur
1298,SPAS_CTR_Eng_None_IN2OVFre,English,Sanofi_Pasteur
1300,SPAS_CTR_Eng_None_IN2OVIta,English,Sanofi_Pasteur
1301,SPAS_CTR_Eng_None_IN2OVSpa,English,Sanofi_Pasteur
1302,SPAS_CTR_Eng_None_IN2OVPor,English,Sanofi_Pasteur
1303,SPAS_CTR_Fre_None_IN1,French,Sanofi_Pasteur
1304,SPAS_CTR_Fre_None_IN2,French,Sanofi_Pasteur
1307,SPAS_CTR_Ita_None_IN1,Italian,Sanofi_Pasteur
1308,SPAS_CTR_Ita_None_IN2,Italian,Sanofi_Pasteur
1309,SPAS_CTR_Spa_None_IN1,Spanish,Sanofi_Pasteur
1310,SPAS_CTR_Spa_None_IN2,Spanish,Sanofi_Pasteur
1311,SPAS_CTR_Por_None_IN1,Portuguese,Sanofi_Pasteur
1312,SPAS_CTR_Por_None_IN2,Portuguese,Sanofi_Pasteur
1313,SPAS_ARG_Lng_None_M31,Undefined,Sanofi_Pasteur
1314,SPAS_PRI_Lng_None_M31,Undefined,Sanofi_Pasteur
1315,SPAS_COL_Lng_None_M31,Undefined,Sanofi_Pasteur
1316,SPAS_MEX_Lng_None_M31,Undefined,Sanofi_Pasteur
1317,SPAS_PAN_Lng_None_M31,Undefined,Sanofi_Pasteur
1318,SPAS_PER_Lng_None_M31,Undefined,Sanofi_Pasteur
1319,SPAS_VEN_Lng_None_M31,Undefined,Sanofi_Pasteur
1320,SPAS_CAN_Lng_None_M31,Undefined,Sanofi_Pasteur
1321,SPAS_CHE_Lng_None_M31,Undefined,Sanofi_Pasteur
1322,SPAS_GBR_Lng_None_M31,Undefined,Sanofi_Pasteur
1323,SPAS_ZAF_Lng_None_M31,Undefined,Sanofi_Pasteur
1324,SPAS_PHL_Lng_None_M31,Undefined,Sanofi_Pasteur
1325,SPAS_THA_Lng_None_M31,Undefined,Sanofi_Pasteur
1326,SPAS_USA_Lng_None_M31,Undefined,Sanofi_Pasteur
1327,SPAS_IDN_Lng_None_M31,Undefined,Sanofi_Pasteur
1328,SPAS_MYS_Lng_None_M31,Undefined,Sanofi_Pasteur
1329,SPAS_LTU_Lng_None_M31,Undefined,Sanofi_Pasteur
1330,SPAS_SGP_Lng_None_M31,Undefined,Sanofi_Pasteur
1331,SPAS_AUS_Lng_None_M31,Undefined,Sanofi_Pasteur
1332,SPAS_TWN_Lng_None_M31,Undefined,Sanofi_Pasteur
1333,SPAS_FRA_Lng_None_M31,Undefined,Sanofi_Pasteur
1334,SPAS_ITA_Lng_None_M31,Undefined,Sanofi_Pasteur
1335,SPAS_CTR_Fre_None_M32,French,Sanofi_Pasteur
1336,SPAS_CTR_Ita_None_M32,Italian,Sanofi_Pasteur
1337,SPAS_CTR_Spa_None_M32,Spanish,Sanofi_Pasteur
1338,SPAS_CTR_Por_None_M32,Portuguese,Sanofi_Pasteur
1339,SPAS_BEL_Lng_None_M31,Undefined,Sanofi_Pasteur
1340,SPAS_BRA_Lng_None_M31,Undefined,Sanofi_Pasteur
1341,ARIS_CTR_eng_None_IN1,English,ArisGlobal
1342,ARIS_CTR_Fre_None_IN1,French,ArisGlobal
1343,ARIS_CTR_Ger_None_IN1,German,ArisGlobal
1344,ARIS_CTR_Rus_None_IN1,Russian,ArisGlobal
1345,ARIS_CTR_Spa_None_IN1,Spanish,ArisGlobal
1346,ARIS_CTR_Eng_Serbian_IN1,English,ArisGlobal
1347,ARIS_CTR_Rum_None_IN1,Romanian,ArisGlobal
1348,ARIS_CTR_Eng_Bulgarian_IN1,English,ArisGlobal
1349,ARIS_CTR_Fre_None_IN2,French,ArisGlobal
1350,ARIS_CTR_Ger_None_IN2,German,ArisGlobal
1351,ARIS_CTR_Rus_None_IN2,Russian,ArisGlobal
1352,ARIS_CTR_Spa_None_IN2,Spanish,ArisGlobal
1353,ARIS_CTR_Eng_Serbian_IN2,English,ArisGlobal
1353,EVOQ_CTR_Lng_None_M31,Undefined,Evoqua
1355,ARIS_CTR_Rum_None_IN2,Romanian,ArisGlobal
1355,EVOQ_CTR_Eng_None_IN1,English,Evoqua
1356,ARIS_CTR_Eng_Bulgarian_IN2,English,ArisGlobal
1357,ARIS_CTR_Eng_Ukrainian_IN1,English,ArisGlobal
1357,EVOQ_CTR_Eng_VIP_IN1,English,Evoqua
1358,ARIS_CTR_Eng_Ukrainian_IN2,English,ArisGlobal
1359,ARIS_CTR_Eng_None_IN2OVFre,English,ArisGlobal
1360,ARIS_CTR_Eng_None_IN2OVGer,English,ArisGlobal
1360,EVOQ_CTR_Eng_None_IN1AH,English,Evoqua
1361,EVOQ_CTR_Lng_None_OUT,Undefined,Evoqua
1362,ARIS_CTR_Eng_None_IN2OVRus,English,ArisGlobal
1362,EVOQ_CTR_Eng_VIP_IN1AH,English,Evoqua
1363,ARIS_CTR_Eng_None_IN2OVSpa,English,ArisGlobal
1364,ARIS_CTR_Eng_None_IN2OVSrp,English,ArisGlobal
1365,ARIS_CTR_Eng_None_IN2OVRum,English,ArisGlobal
1366,ARIS_CTR_Eng_None_IN2OVBul,English,ArisGlobal
1368,HANN_CTR_eng_None_M31,English,Hanon
1370,HANN_KOR_Kor_None_M31,Korean,Hanon
1371,ARIS_CHE_Eng_None_M30,English,ArisGlobal
1372,ARIS_CZE_Eng_None_M30,English,ArisGlobal
1372,HANN_CTR_eng_None_IN1,English,Hanon
1373,ARIS_DNK_Eng_None_M30,English,ArisGlobal
1374,ARIS_EST_Eng_None_M30,English,ArisGlobal
1374,HANN_CTR_eng_VIP_IN1,English,Hanon
1375,ARIS_FIN_Eng_None_M30,English,ArisGlobal
1376,ARIS_GBR_Eng_None_M30,English,ArisGlobal
1376,HANN_KOR_kor_None_IN1,Korean,Hanon
1377,ARIS_HRV_Eng_None_M30,English,ArisGlobal
1378,ARIS_HUN_Eng_None_M30,English,ArisGlobal
1378,HANN_KOR_kor_VIP_IN1,Korean,Hanon
1379,ARIS_IRL_Eng_None_M30,English,ArisGlobal
1380,ARIS_ISR_Eng_None_M30,English,ArisGlobal
1380,HANN_CTR_Lng_None_OUT,Undefined,Hanon
1381,ARIS_ITA_Eng_None_M30,English,ArisGlobal
1382,ARIS_LTU_Eng_None_M30,English,ArisGlobal
1383,ARIS_LVA_Eng_None_M30,English,ArisGlobal
1383,HANN_CTR_eng_NoRecord_IN1,English,Hanon
1384,ARIS_NLD_Eng_None_M30,English,ArisGlobal
1385,ARIS_POL_Eng_None_M30,English,ArisGlobal
1385,HANN_CTR_eng_VIPNoRecord_IN1,English,Hanon
1386,ARIS_PRT_Eng_None_M30,English,ArisGlobal
1387,ARIS_TWN_Eng_None_M30,English,ArisGlobal
1388,ARIS_CTR_Eng_Afth_M31,English,ArisGlobal
1389,ARIS_FRA_Fre_None_M31,French,ArisGlobal
1389,NBA__CTR_Eng_None_M31,English,NBA_Service_Desk
1390,ARIS_CTR_Fre_None_M32,French,ArisGlobal
1391,ARIS_BEL_Fre_None_M31,French,ArisGlobal
1391,NBA__CTR_Eng_None_IN1,English,NBA_Service_Desk
1392,ARIS_DEU_Ger_None_M31,German,ArisGlobal
1393,ARIS_CTR_Ger_None_M32,German,ArisGlobal
1393,NBA__CTR_Eng_VIP_IN1,English,NBA_Service_Desk
1394,ARIS_AUT_Ger_None_M31,German,ArisGlobal
1395,ARIS_RUS_Rus_None_M31,Russian,ArisGlobal
1395,NBA__CTR_Eng_None_IN1AH,English,NBA_Service_Desk
1396,ARIS_CTR_Rus_None_M32,Russian,ArisGlobal
1397,ARIS_SRB_Srp_None_M31,Serbian,ArisGlobal
1397,NBA__CTR_Eng_VIP_IN1AH,English,NBA_Service_Desk
1398,ARIS_CTR_Srp_None_M32,Serbian,ArisGlobal
1399,ARIS_ESP_Spa_None_M31,Spanish,ArisGlobal
1399,NBA__CTR_Lng_None_OUT,Undefined,NBA_Service_Desk
1400,ARIS_CTR_Spa_None_M32,Spanish,ArisGlobal
1401,ARIS_USA_Spa_None_M31,Spanish,ArisGlobal
1402,ARIS_BGR_Eng_None_M31,English,ArisGlobal
1403,ARIS_BGR_Eng_None_M32,English,ArisGlobal
1405,ARIS_UKR_Eng_Ukr_M31,English,ArisGlobal
1406,ARIS_ROU_Rum_None_M31,Romanian,ArisGlobal
1407,ARIS_ROU_Rum_None_M32,Romanian,ArisGlobal
1408,CRFH_CZE_Cze_None_IN2,Czech,CRF_Health
1414,CRFH_CTR_Eng_None_IN2,English,CRF_Health
1415,CRFH_ARG_Lng_None_M30,Undefined,CRF_Health
1416,CRFH_AUS_Lng_None_M30,Undefined,CRF_Health
1417,CRFH_AUT_Lng_None_M30,Undefined,CRF_Health
1418,CRFH_BEL_Eng_None_M31,English,CRF_Health
1419,CRFH_BEL_Fre_None_M31,French,CRF_Health
1420,CRFH_BEL_Lng_None_M30,Undefined,CRF_Health
1422,CRFH_BLR_Lng_None_M30,Undefined,CRF_Health
1423,CRFH_BRA_Lng_None_M30,Undefined,CRF_Health
1424,CRFH_CAN_Lng_None_M30,Undefined,CRF_Health
1425,CRFH_CHE_Lng_None_M30,Undefined,CRF_Health
1426,CRFH_CHL_Lng_None_M30,Undefined,CRF_Health
1428,CRFH_COL_Lng_None_M30,Undefined,CRF_Health
1429,CRFH_CTR_Dut_None_M32,Dutch,CRF_Health
1430,CRFH_CTR_Eng_None_M32,English,CRF_Health
1431,CRFH_CTR_Fin_None_M32,Finnish,CRF_Health
1432,CRFH_CTR_Fre_None_M30,French,CRF_Health
1433,CRFH_CTR_Fre_None_M32,French,CRF_Health
1434,CRFH_CTR_Ger_None_M32,German,CRF_Health
1435,CRFH_CTR_Ita_None_M32,Italian,CRF_Health
1436,CRFH_CTR_Por_None_M32,Portuguese,CRF_Health
1437,CRFH_CTR_Rus_None_M32,Russian,CRF_Health
1438,CRFH_CTR_Spa_None_M30,Spanish,CRF_Health
1439,CRFH_CTR_Spa_None_M32,Spanish,CRF_Health
1441,CRFH_CZE_Cze_None_M32,Czech,CRF_Health
1442,CRFH_CZE_Lng_None_M30,Undefined,CRF_Health
1443,CRFH_DEU_Ger_None_M30,German,CRF_Health
1445,CRFH_ESP_Lng_None_M30,Undefined,CRF_Health
1449,CRFH_FIN_Lng_None_M30,Undefined,CRF_Health
1450,CRFH_FRA_Lng_None_M30,Undefined,CRF_Health
1451,CRFH_GBR_Lng_None_M30,Undefined,CRF_Health
1458,CRFH_IRL_Eng_None_M30,English,CRF_Health
1460,CRFH_ITA_Lng_None_M30,Undefined,CRF_Health
1465,CRFH_MEX_Lng_None_M30,Undefined,CRF_Health
1469,CRFH_NLD_Lng_None_M30,Undefined,CRF_Health
1471,CRFH_NOR_Lng_None_M30,Undefined,CRF_Health
1472,CRFH_NZL_Eng_None_M30,English,CRF_Health
1473,CRFH_PAN_Lng_None_M30,Undefined,CRF_Health
1474,CRFH_PER_Lng_None_M30,Undefined,CRF_Health
1477,CRFH_POL_Lng_None_M30,Undefined,CRF_Health
1478,CRFH_POL_Pol_None_M32,Polish,CRF_Health
1479,CRFH_PRI_Lng_None_M30,Undefined,CRF_Health
1480,CRFH_PRT_Lng_None_M30,Undefined,CRF_Health
1481,CRFH_ROU_Lng_None_M30,Undefined,CRF_Health
1482,CRFH_ROU_Rum_None_M32,Romanian,CRF_Health
1483,CRFH_RUS_Lng_None_M30,Undefined,CRF_Health
1490,CRFH_UKR_Lng_None_M30,Undefined,CRF_Health
1491,CRFH_USA_Lng_None_M30,Undefined,CRF_Health
1492,CRFH_VEN_Lng_None_M30,Undefined,CRF_Health
1494,CRFH_ZAF_Lng_None_M30,Undefined,CRF_Health
1498,ARIS_CTR_Eng_Ukr_M32,English,ArisGlobal
1508,JDSD_CTR_Lng_Bathphone_M30,Undefined,John_Deere
1514,FIRM_CHE_Fre_None_IN1,French,Firmenich
1515,FIRM_CHE_Eng_None_IN1,English,Firmenich
1516,FIRM_CHE_Lng_None_M31,Undefined,Firmenich
1518,JDSD_SWE_Swe_None_IN1,Swedish,John_Deere
1519,JDSD_SWE_Swe_None_IN2,Swedish,John_Deere
1520,JDSD_FIN_Fin_None_IN2,Finnish,John_Deere
1521,JDSD_FIN_Fin_None_IN1,Finnish,John_Deere
1522,JDSD_SWE_Swe_None_M31,Swedish,John_Deere
1523,JDSD_SWE_Swe_None_M32,Swedish,John_Deere
1524,JDSD_FIN_Fin_None_M31,Finnish,John_Deere
1525,JDSD_FIN_Fin_None_M32,Finnish,John_Deere
1526,JDSD_CTR_Eng_None_IN2OVFin,English,John_Deere
1527,JDSD_CTR_Eng_None_IN2OVSwe,English,John_Deere
1528,ALCC_CAN_Fre_None_IN1,French,Alcoa_Canada
1530,ALCC_CAN_Eng_None_IN1,English,Alcoa_Canada
1538,FIRM_CTR_Lng_BatPhone_IN1,Undefined,Firmenich
